TAC;DEVICE_TYPE
725241661;Feature_plus
28080532;Smartphone
1676045622;Feature_plus
15860712;Smartphone
-1471803705;Smartphone
-1350229053;Data_only
844464813;Voice_centered
-1402661118;Feature_plus
-327871705;Smartphone
2055651209;Feature_plus
1207213115;Voice_centered
-1160177264;Smartphone
-146651924;Feature_plus
606068241;Tablets
-293321570;Feature_plus
1379097850;Smartphone
1710625847;Smartphone
1231202060;Smartphone
880777767;Voice_centered
1025093380;Voice_centered
1059273274;Voice_centered
756670744;Voice_centered
1604074081;Smartphone
1549336449;Data_only
1593943228;Smartphone
-69292300;Smartphone
941263547;Smartphone
714812110;Smartphone
1064257551;Smartphone
1952639515;Voice_centered
1389567624;Voice_centered
403024197;Feature_plus
-318784958;Smartphone
257870360;Smartphone
214451696;Smartphone
427692967;Voice_centered
-797917577;Feature_plus
1541249120;Feature_plus
-333426195;Smartphone
38885385;Voice_centered
-1312282783;Voice_centered
626082992;Tablets
-1113360873;Smartphone
434585476;Smartphone
-984524128;Smartphone
-1691169414;Voice_centered
1570562611;Feature_plus
-201686065;Feature_plus
1758235664;Feature_plus
572910859;Smartphone
-2076082939;Voice_centered
-1267086595;Data_only
-1983043405;Smartphone
1094855249;Smartphone
-1607154117;Feature_plus
341856862;Voice_centered
-1004821309;Smartphone
1676187577;Smartphone
767104848;Feature_plus
-1530017612;Smartphone
951930017;Voice_centered
1157411341;Data_only
1353328619;Voice_centered
629189619;Feature_plus
-1583775705;Feature_plus
-1129655966;Smartphone
824331116;Feature_plus
-1468754373;Smartphone
5336755;Feature_plus
-1947029427;Feature_plus
-1385583495;Smartphone
-700407026;Voice_centered
-1970625326;Voice_centered
72852159;Smartphone
1114691924;Smartphone
1701713212;Smartphone
-928197965;Tablets
-1624582285;Smartphone
-540924929;Data_only
1740322530;Smartphone
-1945436824;Smartphone
1487270670;Smartphone
-1553221924;Voice_centered
1706874483;Smartphone
1266907737;Voice_centered
1646592675;Feature_plus
-1510541893;Tablets
-256156692;Smartphone
-174599206;Tablets
1175333964;Feature_plus
556925848;Feature_plus
2027063035;Smartphone
572755432;Smartphone
2006148000;Smartphone
-27631685;Voice_centered
1880385517;Smartphone
-743320757;Feature_plus
-1161989630;Smartphone
-1234503882;Feature_plus
-1657814936;Smartphone
1677346892;Feature_plus
1260481661;Voice_centered
1952511553;Smartphone
1387213693;Feature_plus
1252942218;Smartphone
-1936639580;Feature_plus
960102588;Smartphone
-60044381;Voice_centered
-1854092443;Voice_centered
-1360604247;Feature_plus
-788806045;Smartphone
110622708;Smartphone
1350279038;Smartphone
-883660307;Smartphone
-582141714;Feature_plus
-194224424;Voice_centered
-1398405261;Smartphone
531139928;Voice_centered
919732479;Voice_centered
1767464153;Voice_centered
1865183469;Smartphone
-827259347;Smartphone
-898855640;Voice_centered
1906500681;Smartphone
-1477775453;Smartphone
504682934;Smartphone
-1186210677;Tablets
-2080927539;Smartphone
1860268232;Smartphone
-1728296907;Smartphone
-1870832971;Smartphone
425834553;Smartphone
1101829961;Smartphone
484945895;Smartphone
-549837100;Voice_centered
-2099663586;Voice_centered
-1409208795;Voice_centered
-1458293746;Voice_centered
1044056440;Voice_centered
-1436839990;Tablets
1361490635;Smartphone
592700761;Feature_plus
1769433116;Feature_plus
248480503;Feature_plus
1285898304;Smartphone
637689083;Smartphone
1531681131;Smartphone
1125109859;Feature_plus
711394099;Feature_plus
-203433915;Smartphone
2093086833;Smartphone
1446393775;Feature_plus
396062752;Feature_plus
-524218384;Feature_plus
-623858290;Voice_centered
-1800541001;Smartphone
-2072084690;Smartphone
-669336347;Smartphone
510602390;Smartphone
-409129134;Smartphone
-687395874;Smartphone
-1910062902;Smartphone
1953790426;Smartphone
-905495960;Feature_plus
-2115861625;Smartphone
1646458146;Feature_plus
385949545;Voice_centered
1185371211;Feature_plus
508100438;Smartphone
2045204935;Smartphone
1993355436;Feature_plus
-1693753298;Voice_centered
918959078;Voice_centered
369072091;Data_only
1431803657;Smartphone
1712135801;Smartphone
329427255;Data_only
1984066478;Smartphone
-793364077;Data_only
1626015904;Voice_centered
1052927356;Smartphone
1823286555;Smartphone
-1715236837;Smartphone
-1807809201;Smartphone
-179106680;Smartphone
136225529;Smartphone
-1410708280;Voice_centered
372156734;Voice_centered
-1448217678;Feature_plus
48889408;Voice_centered
881748739;Smartphone
-812156524;Smartphone
1001763331;Smartphone
1966472191;Smartphone
-669642962;Smartphone
-871740885;Smartphone
-1190604565;Smartphone
2028218950;Voice_centered
-1870947627;Feature_plus
-1579104827;Voice_centered
1934640414;Voice_centered
2046529863;Voice_centered
-2139893669;Smartphone
-1090870978;Smartphone
636310455;Tablets
-1970441468;Feature_plus
642339584;Smartphone
366264345;Smartphone
-159826742;Smartphone
1396366873;Smartphone
1811960544;Smartphone
1624790301;Feature_plus
179781730;Smartphone
-1509240401;Voice_centered
585308882;Voice_centered
1267604255;Feature_plus
-1113840270;Voice_centered
-986105247;Voice_centered
-1954333594;Voice_centered
825376904;Voice_centered
-731485552;Voice_centered
-1265959508;Smartphone
-1881317608;Smartphone
922635325;Smartphone
-1844425577;Smartphone
-1342463973;Smartphone
1210898134;Smartphone
-803359888;Smartphone
-71021001;Smartphone
1670042777;Smartphone
-1292683786;Smartphone
2057804203;Smartphone
1573112596;Smartphone
-860070438;Smartphone
-1030633818;Smartphone
1124678495;Smartphone
1392144399;Smartphone
90226839;Voice_centered
-1638920043;Feature_plus
1136563279;Voice_centered
-1650925327;Feature_plus
742142703;Smartphone
376654575;Data_only
-1678832452;Feature_plus
-1394207181;Smartphone
1321936405;Voice_centered
-1525578208;Smartphone
-1937459696;Smartphone
-1067543961;Voice_centered
-2145465856;Tablets
-1403315600;Voice_centered
-2113994279;Smartphone
-549036501;Smartphone
-55316400;Smartphone
-154783366;Smartphone
1556735734;Smartphone
-1690590104;Smartphone
1381330100;Smartphone
123134766;Smartphone
1412609965;Smartphone
-1963364393;Smartphone
-913612577;Smartphone
-270189888;Smartphone
703998199;Smartphone
-289091284;Feature_plus
-1152105666;Feature_plus
-1301216534;Voice_centered
1454515689;Smartphone
1949765281;Tablets
1824546468;Feature_plus
2002484205;Smartphone
716784608;Voice_centered
676918067;Voice_centered
175945964;Voice_centered
-1242781214;Voice_centered
374499030;Smartphone
-598242630;Smartphone
-1110710968;Smartphone
-160695713;Tablets
764132804;Smartphone
23046529;Smartphone
-245477614;Smartphone
363709545;Data_only
-1485453387;Smartphone
-1229300185;Smartphone
-1623972031;Smartphone
1802860882;Smartphone
210840116;Voice_centered
-1080506152;Smartphone
433410442;Voice_centered
812113359;Voice_centered
1195089580;Feature_plus
1283723927;Smartphone
1574797096;Feature_plus
1531060906;Smartphone
-885608859;Smartphone
125037894;Smartphone
-1801004611;Smartphone
-894864644;Smartphone
-1307998197;Voice_centered
766042289;Smartphone
252594515;Feature_plus
-551677189;Feature_plus
-181207835;Smartphone
-15754393;Feature_plus
-171519372;Smartphone
93377902;Smartphone
869004341;Smartphone
-2030019989;Smartphone
180214943;Voice_centered
1437798235;Voice_centered
569478450;Data_only
-732481571;Smartphone
1064230513;Voice_centered
-1462357322;Smartphone
1588449752;Smartphone
-603491305;Smartphone
556403120;Smartphone
-661306561;Voice_centered
1420768236;Voice_centered
544417025;Smartphone
-465792225;Data_only
-1086143863;Tablets
-1186161017;Voice_centered
827668450;Feature_plus
-2123077;Data_only
223110502;Voice_centered
365450411;Smartphone
-1856301515;Tablets
-968712353;Smartphone
-1474116929;Data_only
-877977618;Smartphone
1404054420;Data_only
1242491195;Smartphone
-971907594;Smartphone
-275300053;Smartphone
-1771147903;Tablets
139481655;Feature_plus
-147868384;Data_only
-38056017;Smartphone
-1235341604;Voice_centered
-1887475470;Voice_centered
1364169686;Smartphone
-48471303;Smartphone
-925771245;Smartphone
-259026577;Feature_plus
-498197360;Smartphone
1862029880;Voice_centered
-676979585;Voice_centered
936214350;Feature_plus
170289501;Smartphone
952476125;Voice_centered
-1384485182;Smartphone
1569830561;Smartphone
-1410502244;Smartphone
222711242;Voice_centered
-1325666151;Smartphone
-6709063;Feature_plus
-100277566;Feature_plus
-1896217523;Smartphone
1948170282;Feature_plus
1357761122;Smartphone
-1723376160;Data_only
1086692058;Smartphone
-1540555921;Smartphone
216435923;Voice_centered
-1968683317;Smartphone
1043970242;Smartphone
-1170238988;Feature_plus
1693718860;Smartphone
-633380510;Smartphone
-823640242;Feature_plus
254295123;Smartphone
-596362134;Voice_centered
-1778057959;Smartphone
-366133306;Smartphone
1204825232;Smartphone
624914208;Voice_centered
-741936397;Voice_centered
1656311382;Voice_centered
1755493792;Voice_centered
-1869633173;Voice_centered
240769211;Voice_centered
-1759505171;Voice_centered
1963959182;Voice_centered
-262578540;Smartphone
-783634026;Smartphone
-1964622638;Smartphone
372858721;Smartphone
-409921103;Data_only
-1342310720;Voice_centered
-612723575;Voice_centered
2088624345;Feature_plus
1074570744;Voice_centered
1743154957;Smartphone
182630406;Smartphone
-1840210341;Smartphone
-649971786;Voice_centered
-265505121;Smartphone
1080746208;Feature_plus
-567209813;Voice_centered
104492474;Feature_plus
236773105;Smartphone
-2107436509;Smartphone
-1718892456;Smartphone
90235222;Smartphone
1538964146;Voice_centered
-1957693017;Smartphone
1857656844;Smartphone
380746697;Voice_centered
-1331511046;Voice_centered
1757417555;Smartphone
1090752236;Voice_centered
-1862544367;Smartphone
1536764461;Smartphone
61154332;Smartphone
917547960;Feature_plus
749660612;Smartphone
-447917059;Voice_centered
701927096;Voice_centered
-1085089734;Voice_centered
-1652771354;Feature_plus
1290082553;Smartphone
-1723560904;Voice_centered
1956481874;Smartphone
1891912981;Voice_centered
814022934;Smartphone
-1202304166;Voice_centered
-1526850751;Feature_plus
-481589211;Feature_plus
-1252278713;Data_only
882689069;Voice_centered
-832823871;Voice_centered
1631410431;Smartphone
1812345434;Smartphone
-1259937804;Smartphone
-463649356;Smartphone
1950312738;Smartphone
1429612332;Smartphone
828349910;Data_only
1822932886;Smartphone
1628875971;Smartphone
-199127904;Feature_plus
1543168546;Smartphone
1155249743;Voice_centered
-882602414;Voice_centered
1412930379;Voice_centered
2140921503;Voice_centered
1856782471;Smartphone
448236984;Voice_centered
92587864;Voice_centered
1471868703;Voice_centered
1311757926;Voice_centered
1217254849;Smartphone
-299203343;Smartphone
1804624864;Smartphone
-798762986;Voice_centered
-576981802;Feature_plus
-138602006;Voice_centered
835010355;Tablets
-1779863934;Smartphone
-1090428103;Voice_centered
-617537587;Voice_centered
398733994;Feature_plus
1944953342;Feature_plus
-1497878865;Smartphone
979258223;Smartphone
-521071288;Smartphone
1268890597;Voice_centered
-1966882117;Feature_plus
-365174837;Smartphone
-766917577;Smartphone
202726341;Feature_plus
-814906407;Voice_centered
-1083186200;Smartphone
58090776;Voice_centered
-130565404;Smartphone
-610997268;Voice_centered
268985352;Voice_centered
588906525;Smartphone
1585079208;Smartphone
-809841490;Feature_plus
-1692933560;Voice_centered
1321580579;Voice_centered
-1520330648;Feature_plus
567352586;Voice_centered
-540905910;Tablets
1285100236;Smartphone
-690089734;Voice_centered
1124180800;Smartphone
-1632095298;Smartphone
-211120844;Feature_plus
1645193868;Smartphone
1549203966;Smartphone
1838841898;Smartphone
217702541;Smartphone
761867175;Data_only
673471854;Voice_centered
-1398498780;Smartphone
1306411913;Smartphone
-1035141293;Feature_plus
1499595976;Smartphone
1126519725;Smartphone
1743374929;Voice_centered
-1086148355;Feature_plus
409006310;Data_only
-1506218991;Smartphone
1671633365;Smartphone
-541892308;Smartphone
-1339117438;Smartphone
1025882498;Voice_centered
278262601;Feature_plus
-1321394371;Smartphone
949084921;Feature_plus
429407557;Smartphone
2119182100;Feature_plus
-983043093;Feature_plus
-751699223;Feature_plus
394747137;Smartphone
1752724918;Smartphone
-889523315;Voice_centered
-838196583;Smartphone
-1261612644;Smartphone
-947352800;Feature_plus
588490764;Smartphone
-789169802;Feature_plus
1911875885;Voice_centered
-1352287550;Feature_plus
-700531786;Smartphone
64626405;Smartphone
1711486529;Smartphone
268711340;Data_only
1088743332;Feature_plus
-870674936;Smartphone
727060304;Voice_centered
-913095583;Voice_centered
1616258505;Voice_centered
586993265;Voice_centered
-109731711;Voice_centered
1159826923;Voice_centered
-2127160522;Voice_centered
-1810337505;Smartphone
-949298098;Smartphone
-1523971182;Smartphone
808134485;Smartphone
759764185;Smartphone
2014018317;Smartphone
-584626813;Smartphone
-662574724;Smartphone
578042646;Smartphone
-1562390945;Smartphone
1783437320;Feature_plus
1351943609;Voice_centered
836312065;Voice_centered
-1019187190;Voice_centered
1140308191;Smartphone
765535761;Smartphone
605359761;Smartphone
416645640;Feature_plus
-99560905;Smartphone
1176787432;Voice_centered
367715491;Voice_centered
1474958314;Smartphone
891931882;Voice_centered
-448838458;Smartphone
-1475614146;Feature_plus
77498693;Feature_plus
-294224628;Voice_centered
-1618049517;Smartphone
449687130;Smartphone
87950239;Feature_plus
615194048;Voice_centered
-568174353;Smartphone
885000069;Smartphone
1744895407;Feature_plus
-529323246;Voice_centered
-1752696349;Data_only
-141029650;Smartphone
754556568;Feature_plus
837627321;Smartphone
687269828;Voice_centered
-1517522327;Smartphone
556876375;Feature_plus
-369553658;Voice_centered
-1291120852;Feature_plus
2101467403;Voice_centered
-1080117511;Voice_centered
-1952333271;Voice_centered
2001339059;Smartphone
644052693;Smartphone
1852969425;Smartphone
-594296467;Tablets
2125225826;Smartphone
-477920383;Smartphone
96309937;Smartphone
1486735126;Smartphone
918915708;Tablets
510278186;Smartphone
1367083426;Smartphone
39677775;Smartphone
-811132566;Voice_centered
-1656103395;Voice_centered
1802542002;Smartphone
808573581;Feature_plus
1403585799;Smartphone
-899173173;Voice_centered
-185919215;Smartphone
-125549367;Smartphone
706425064;Smartphone
371495502;Smartphone
-1030308527;Data_only
-15100704;Smartphone
-164884120;Smartphone
-1972980937;Feature_plus
552649750;Smartphone
786586313;Voice_centered
-382067260;Feature_plus
-1063200027;Smartphone
1881740722;Voice_centered
-490242817;Smartphone
177255520;Smartphone
-726418448;Smartphone
2118105840;Smartphone
2026652913;Smartphone
-15097328;Tablets
-1014472815;Feature_plus
-570301412;Smartphone
2138608700;Voice_centered
1696696253;Data_only
-1713185987;Feature_plus
-288580286;Tablets
1710451137;Smartphone
1380564423;Smartphone
-480361427;Voice_centered
-1110348902;Feature_plus
-468160343;Feature_plus
814644427;Feature_plus
-1905529109;Voice_centered
-1252819409;Voice_centered
-1645935338;Smartphone
1370927946;Voice_centered
-1859278805;Voice_centered
1574278006;Smartphone
-826473844;Smartphone
1599110070;Data_only
-859333570;Data_only
-606572097;Smartphone
1457053202;Smartphone
502241642;Data_only
-413728836;Tablets
568582342;Voice_centered
2071760208;Voice_centered
-1410220440;Smartphone
476763358;Feature_plus
102302946;Feature_plus
-1341929118;Voice_centered
-4625281;Smartphone
-910848163;Feature_plus
540289671;Data_only
-640483573;Smartphone
-194578474;Feature_plus
-345286288;Smartphone
48390466;Smartphone
1422264876;Smartphone
1506592348;Smartphone
-74812327;Smartphone
-65876473;Smartphone
1953812195;Feature_plus
68387245;Voice_centered
-1363784943;Smartphone
230684015;Voice_centered
-1400885829;Voice_centered
1715991687;Feature_plus
340612631;Smartphone
-1197841265;Voice_centered
-1260605076;Smartphone
1178040556;Feature_plus
-951008273;Feature_plus
1645163478;Smartphone
-668277535;Feature_plus
-365482482;Smartphone
191989451;Data_only
-6903705;Smartphone
-484242136;Smartphone
606522609;Smartphone
845443525;Voice_centered
-1324906237;Voice_centered
-1578354779;Smartphone
278331587;Smartphone
559959660;Smartphone
1088378687;Voice_centered
-63224631;Voice_centered
333709389;Voice_centered
-1726899675;Smartphone
1114851384;Smartphone
-1924169081;Smartphone
130809752;Data_only
157505743;Smartphone
899751034;Smartphone
1435735236;Voice_centered
1623125506;Smartphone
-443322978;Voice_centered
-1440115338;Feature_plus
154600791;Feature_plus
919570248;Voice_centered
-1358327004;Tablets
-1759097749;Tablets
164807614;Voice_centered
744763180;Smartphone
1936451347;Smartphone
1948416722;Tablets
-1786352829;Voice_centered
2032883607;Smartphone
-1565264494;Smartphone
1476009326;Smartphone
